customer_id,first_purchase_date,last_purchase_date,orders,total_units,monetary_value,primary_country,recency_days,tenure_days,avg_order_value,r_score,f_score,m_score,rfm_score,rfm_segment
16784,2011-11-20 12:20:00,2011-11-20 12:20:00,1,24,107.6,United Kingdom,20,20,107.6,4,2,1,421,Promising
16788,2011-03-30 13:05:00,2011-08-08 14:53:00,2,311,597.48,United Kingdom,123,254,298.74,2,3,3,233,At Risk
16789,2011-12-01 15:12:00,2011-12-01 15:12:00,1,32,80.8,United Kingdom,8,8,80.8,5,2,1,521,Promising
16790,2011-11-02 11:23:00,2011-12-06 11:53:00,6,898,1545.6200000000001,United Kingdom,4,38,257.60333333333335,5,5,4,554,Champions
16791,2011-01-11 15:42:00,2011-11-10 19:12:00,7,763,1721.78,United Kingdom,29,332,245.96857142857144,4,5,4,454,Champions
16792,2011-03-02 14:39:00,2011-03-02 14:41:00,2,44,110.38000000000001,United Kingdom,282,282,55.190000000000005,1,3,1,131,Promising
16793,2011-10-13 15:08:00,2011-10-13 15:08:00,1,146,243.84,United Kingdom,57,57,243.84,3,2,1,321,Need Attention
16794,2011-06-12 14:15:00,2011-12-08 17:54:00,10,937,1222.71,United Kingdom,1,180,122.271,5,5,4,554,Champions
16795,2010-12-09 14:08:00,2010-12-09 14:08:00,1,239,414.88,United Kingdom,365,365,414.88,1,2,2,122,Hibernating
16796,2011-09-11 14:01:00,2011-09-11 14:01:00,1,186,305.62,United Kingdom,89,89,305.62,2,2,2,222,Hibernating
16800,2011-11-28 14:06:00,2011-11-28 14:06:00,1,540,1201.49,United Kingdom,11,11,1201.49,5,2,4,524,Potential Loyalists
16801,2011-03-11 13:56:00,2011-06-29 15:33:00,4,499,1619.73,United Kingdom,163,273,404.9325,2,4,4,244,At Risk
16803,2011-10-05 14:28:00,2011-10-05 14:28:00,1,245,332.3,United Kingdom,65,65,332.3,3,2,2,322,Need Attention
16804,2011-03-14 15:48:00,2011-11-16 16:43:00,3,246,536.99,United Kingdom,23,270,178.99666666666667,4,4,3,443,Loyal Customers
16805,2010-12-14 13:35:00,2011-06-19 11:23:00,2,539,460.59,United Kingdom,174,360,230.295,2,3,2,232,Promising
16806,2011-04-14 19:59:00,2011-08-28 15:27:00,4,378,801.49,United Kingdom,103,239,200.3725,2,4,3,243,At Risk
16807,2011-03-14 09:46:00,2011-07-20 12:00:00,3,778,1121.59,United Kingdom,143,271,373.8633333333333,2,4,4,244,At Risk
16808,2011-03-10 19:05:00,2011-09-01 19:34:00,2,196,288.42,United Kingdom,99,274,144.21,2,3,2,232,Promising
16809,2011-03-22 15:20:00,2011-11-16 15:45:00,5,652,914.69,United Kingdom,23,262,182.93800000000002,4,4,3,443,Loyal Customers
16810,2011-05-31 15:32:00,2011-05-31 15:32:00,1,114,309.54,United Kingdom,192,192,309.54,1,2,2,122,Hibernating
16811,2011-11-22 17:19:00,2011-12-05 11:39:00,2,477,547.07,United Kingdom,5,17,273.535,5,3,3,533,Potential Loyalists
16812,2010-12-14 12:35:00,2010-12-14 12:35:00,1,81,479.35,United Kingdom,361,361,479.35,1,2,2,122,Hibernating
16813,2011-05-19 13:28:00,2011-12-01 14:03:00,10,1525,1692.98,United Kingdom,8,204,169.298,5,5,4,554,Champions
16814,2010-12-05 11:45:00,2011-11-25 13:27:00,21,2769,6509.1,United Kingdom,14,370,309.95714285714286,4,5,5,455,Champions
16816,2010-12-16 17:01:00,2011-08-28 14:16:00,4,274,417.06,United Kingdom,103,358,104.265,2,4,2,242,Promising
16817,2010-12-06 14:19:00,2011-12-07 11:03:00,9,822,1604.75,United Kingdom,3,368,178.30555555555554,5,5,4,554,Champions
16818,2011-05-18 11:42:00,2011-11-29 10:41:00,11,2164,3349.57,United Kingdom,11,206,304.50636363636363,5,5,5,555,Champions
16820,2011-09-05 12:06:00,2011-09-05 12:06:00,1,307,497.61,United Kingdom,96,96,497.61,2,2,3,223,Hibernating
16823,2011-04-26 15:00:00,2011-04-26 15:00:00,1,136,358.38,United Kingdom,227,227,358.38,1,2,2,122,Hibernating
16824,2011-06-28 13:36:00,2011-11-24 12:38:00,2,236,460.64,United Kingdom,16,164,230.32,4,3,2,432,Potential Loyalists
16825,2011-06-07 09:44:00,2011-11-01 11:51:00,2,566,775.1800000000001,United Kingdom,39,186,387.59000000000003,3,3,3,333,Need Attention
16826,2011-10-19 14:05:00,2011-10-19 14:05:00,1,158,341.7,United Kingdom,51,51,341.7,3,2,2,322,Need Attention
16828,2011-08-19 13:24:00,2011-09-07 15:10:00,2,59,128.5,United Kingdom,93,112,64.25,2,3,1,231,Promising
16829,2011-07-06 10:48:00,2011-07-06 10:48:00,1,99,197.22,United Kingdom,157,157,197.22,2,2,1,221,Hibernating
16830,2011-11-01 11:35:00,2011-11-01 11:35:00,1,264,325.91,United Kingdom,39,39,325.91,3,2,2,322,Need Attention
16832,2011-05-06 14:12:00,2011-06-08 15:36:00,3,33,199.15,United Kingdom,184,217,66.38333333333334,1,4,1,141,Promising
16833,2011-01-09 13:02:00,2011-12-08 14:39:00,4,440,1106.53,United Kingdom,1,334,276.6325,5,4,4,544,Champions
16834,2011-04-26 09:37:00,2011-04-26 09:37:00,1,358,413.46,United Kingdom,228,228,413.46,1,2,2,122,Hibernating
16835,2010-12-01 17:15:00,2011-08-03 13:50:00,2,61,180.85,United Kingdom,128,373,90.425,2,3,1,231,Promising
16836,2011-08-15 12:38:00,2011-10-31 10:05:00,2,165,251.87,United Kingdom,40,117,125.935,3,3,2,332,Need Attention
16837,2011-04-08 08:48:00,2011-11-08 14:27:00,11,1563,3170.98,United Kingdom,31,246,288.2709090909091,4,5,5,455,Champions
16838,2011-02-24 15:01:00,2011-05-26 13:13:00,2,185,588.85,United Kingdom,197,288,294.425,1,3,3,133,At Risk
16839,2010-12-05 11:15:00,2011-12-01 09:03:00,34,8975,16594.35,United Kingdom,9,370,488.06911764705876,5,5,5,555,Champions
16841,2011-02-25 12:40:00,2011-11-03 11:51:00,6,2250,1869.82,United Kingdom,37,288,311.63666666666666,3,5,4,354,Loyal Customers
16842,2011-02-10 14:51:00,2011-08-31 10:42:00,3,693,1264.19,United Kingdom,101,302,421.3966666666667,2,4,4,244,At Risk
16843,2011-01-16 16:10:00,2011-10-28 09:06:00,16,10159,10196.57,United Kingdom,43,327,637.285625,3,5,5,355,Loyal Customers
16846,2011-10-20 13:55:00,2011-10-20 13:55:00,1,135,214.32,United Kingdom,50,50,214.32,3,2,1,321,Need Attention
16847,2011-10-27 13:29:00,2011-10-27 13:29:00,1,78,193.44,United Kingdom,43,43,193.44,3,2,1,321,Need Attention
16848,2011-10-18 08:42:00,2011-10-18 08:42:00,1,182,281.42,United Kingdom,53,53,281.42,3,2,2,322,Need Attention
16849,2011-06-06 09:16:00,2011-06-06 09:16:00,1,33,124.57,United Kingdom,187,187,124.57,1,2,1,121,Hibernating
16850,2011-01-10 11:09:00,2011-01-10 11:09:00,1,249,332.41,United Kingdom,334,334,332.41,1,2,2,122,Hibernating
16851,2011-10-19 09:48:00,2011-12-05 13:32:00,3,271,342.45,United Kingdom,4,52,114.14999999999999,5,4,2,542,Loyal Customers
16852,2011-06-16 15:49:00,2011-11-29 13:22:00,2,56,144.91000000000003,United Kingdom,10,176,72.45500000000001,5,3,1,531,Promising
16855,2011-10-27 16:31:00,2011-11-16 12:03:00,2,164,328.4,United Kingdom,24,43,164.2,4,3,2,432,Potential Loyalists
16856,2011-11-25 08:59:00,2011-11-25 08:59:00,1,12,35.400000000000006,United Kingdom,15,15,35.400000000000006,4,2,1,421,Promising
16858,2010-12-06 09:52:00,2010-12-06 09:52:00,1,91,375.69000000000005,United Kingdom,369,369,375.69000000000005,1,2,2,122,Hibernating
16859,2011-03-23 13:39:00,2011-07-18 12:19:00,2,827,747.81,United Kingdom,145,261,373.905,2,3,3,233,At Risk
16861,2011-07-04 15:38:00,2011-10-11 09:05:00,2,140,173.76,United Kingdom,60,158,86.88,3,3,1,331,Need Attention
16863,2010-12-08 08:58:00,2011-11-08 15:26:00,2,409,502.8,United Kingdom,31,367,251.4,4,3,3,433,Potential Loyalists
16866,2011-07-01 12:34:00,2011-07-22 10:06:00,3,60,207.73999999999998,United Kingdom,141,162,69.24666666666666,2,4,1,241,Promising
16869,2011-06-17 13:01:00,2011-11-17 12:02:00,4,585,825.42,United Kingdom,23,175,206.355,4,4,3,443,Loyal Customers
16871,2011-03-14 10:31:00,2011-11-17 19:27:00,6,1253,2812.34,United Kingdom,22,271,468.72333333333336,4,5,5,455,Champions
16872,2011-06-08 14:32:00,2011-09-23 16:05:00,3,600,680.02,United Kingdom,77,184,226.67333333333332,2,4,3,243,At Risk
16873,2010-12-10 15:45:00,2011-12-05 12:05:00,6,3840,7123.62,United Kingdom,5,364,1187.27,5,5,5,555,Champions
16875,2011-01-04 10:37:00,2011-10-03 13:39:00,5,1069,2095.53,United Kingdom,67,340,419.10600000000005,3,4,5,345,Loyal Customers
16877,2011-05-15 16:13:00,2011-11-27 13:47:00,6,463,853.72,United Kingdom,12,208,142.28666666666666,5,5,3,553,Loyal Customers
16878,2011-09-16 17:39:00,2011-09-16 17:39:00,1,12,13.3,United Kingdom,84,84,13.3,2,2,1,221,Hibernating
16880,2011-06-03 16:45:00,2011-11-09 11:33:00,7,753,1519.08,United Kingdom,31,189,217.01142857142855,4,5,4,454,Champions
16881,2011-10-04 10:33:00,2011-10-04 10:33:00,1,600,432.0,United Kingdom,67,67,432.0,3,2,2,322,Need Attention
16882,2011-01-26 17:43:00,2011-10-04 10:42:00,3,424,705.12,United Kingdom,67,317,235.04,3,4,3,343,Loyal Customers
16883,2010-12-03 10:33:00,2011-06-05 12:51:00,2,104,276.73,United Kingdom,187,372,138.365,1,3,2,132,Promising
16884,2011-11-02 10:16:00,2011-11-02 11:52:00,2,320,429.84000000000003,United Kingdom,38,38,214.92000000000002,3,3,2,332,Need Attention
16885,2010-12-17 17:23:00,2011-11-24 13:40:00,3,184,471.51,United Kingdom,15,357,157.17,4,4,2,442,Loyal Customers
16887,2011-11-04 14:07:00,2011-11-04 14:07:00,1,157,194.88,United Kingdom,35,35,194.88,3,2,1,321,Need Attention
16889,2011-01-07 10:47:00,2011-05-29 11:05:00,3,925,1578.67,United Kingdom,195,337,526.2233333333334,1,4,4,144,At Risk
16891,2010-12-03 11:35:00,2011-12-08 11:15:00,5,283,809.7,United Kingdom,2,372,161.94,5,4,3,543,Loyal Customers
16892,2011-06-09 11:35:00,2011-12-08 13:18:00,5,239,525.54,United Kingdom,1,184,105.10799999999999,5,4,3,543,Loyal Customers
16893,2010-12-08 12:06:00,2010-12-08 12:06:00,1,62,145.93,United Kingdom,367,367,145.93,1,2,1,121,Hibernating
16895,2011-10-06 12:15:00,2011-10-06 12:15:00,1,102,219.14,United Kingdom,65,65,219.14,3,2,1,321,Need Attention
16897,2011-01-30 11:52:00,2011-02-13 15:02:00,2,73,289.78,United Kingdom,299,314,144.89,1,3,2,132,Promising
16898,2010-12-06 12:23:00,2011-11-13 15:44:00,3,419,508.81,United Kingdom,26,369,169.60333333333332,4,4,3,443,Loyal Customers
16899,2010-12-14 13:11:00,2011-12-02 12:03:00,6,522,1281.56,United Kingdom,8,360,213.59333333333333,5,5,4,554,Champions
16900,2011-10-07 13:17:00,2011-11-23 10:32:00,3,833,887.11,United Kingdom,17,63,295.7033333333333,4,4,3,443,Loyal Customers
16902,2011-08-15 14:17:00,2011-08-15 14:17:00,1,629,1706.88,United Kingdom,116,116,1706.88,2,2,4,224,Hibernating
16903,2011-11-10 15:32:00,2011-11-10 15:32:00,1,262,373.24,United Kingdom,29,29,373.24,4,2,2,422,Potential Loyalists
16904,2010-12-07 13:29:00,2011-12-05 13:10:00,16,2034,3754.27,United Kingdom,4,367,234.641875,5,5,5,555,Champions
16905,2010-12-03 10:43:00,2011-12-04 14:01:00,7,1408,3102.43,United Kingdom,5,372,443.2042857142857,5,5,5,555,Champions
16906,2011-04-05 12:30:00,2011-09-19 11:49:00,4,281,579.77,United Kingdom,82,249,144.9425,2,4,3,243,At Risk
16907,2010-12-09 16:52:00,2011-11-10 18:04:00,5,298,981.65,United Kingdom,29,365,196.32999999999998,4,4,4,444,Champions
16909,2011-09-28 16:45:00,2011-09-28 16:45:00,1,436,379.14,United Kingdom,72,72,379.14,2,2,2,222,Hibernating
16910,2011-09-09 14:14:00,2011-12-05 12:51:00,8,886,1510.06,United Kingdom,4,91,188.7575,5,5,4,554,Champions
16912,2011-01-20 15:42:00,2011-11-11 12:18:00,11,1029,2575.38,United Kingdom,29,323,234.12545454545455,4,5,5,455,Champions
16913,2011-02-22 12:56:00,2011-02-22 12:56:00,1,82,113.44,United Kingdom,290,290,113.44,1,2,1,121,Hibernating
16914,2011-11-03 15:27:00,2011-11-03 15:27:00,1,121,208.46,United Kingdom,36,36,208.46,3,2,1,321,Need Attention
16915,2011-03-01 09:52:00,2011-11-30 16:39:00,6,132,621.6800000000001,United Kingdom,9,284,103.61333333333334,5,5,3,553,Loyal Customers
16916,2010-12-02 13:14:00,2011-11-16 12:08:00,2,440,576.26,United Kingdom,24,372,288.13,4,3,3,433,Potential Loyalists
16917,2011-03-08 11:55:00,2011-03-08 11:55:00,1,232,391.52,United Kingdom,277,277,391.52,1,2,2,122,Hibernating
16918,2011-01-26 17:37:00,2011-10-21 12:50:00,6,721,1068.82,United Kingdom,50,317,178.13666666666666,3,5,4,354,Loyal Customers
16919,2010-12-06 12:52:00,2011-07-06 13:35:00,11,1413,2596.45,United Kingdom,156,368,236.04090909090908,2,5,5,255,At Risk
16921,2011-10-09 16:22:00,2011-10-09 16:22:00,1,171,169.79,United Kingdom,61,61,169.79,3,2,1,321,Need Attention
16923,2010-12-12 11:06:00,2011-11-27 13:00:00,19,3417,7247.61,United Kingdom,12,363,381.4531578947368,5,5,5,555,Champions
16924,2011-09-16 12:54:00,2011-11-18 12:53:00,3,493,846.75,United Kingdom,21,84,282.25,4,4,3,443,Loyal Customers
16926,2010-12-03 13:42:00,2010-12-03 13:42:00,1,35,230.25,United Kingdom,371,371,230.25,1,2,1,121,Hibernating
16927,2010-12-13 11:57:00,2011-08-16 11:10:00,3,993,543.05,United Kingdom,116,362,181.01666666666665,2,4,3,243,At Risk
16928,2010-12-01 15:21:00,2011-09-20 15:10:00,17,2114,2847.6,United Kingdom,80,373,167.50588235294117,2,5,5,255,At Risk
16929,2011-07-07 12:39:00,2011-12-06 08:37:00,7,929,1295.39,United Kingdom,4,156,185.0557142857143,5,5,4,554,Champions
16930,2011-10-02 14:25:00,2011-11-13 16:13:00,3,341,380.55,United Kingdom,26,68,126.85000000000001,4,4,2,442,Loyal Customers
16931,2010-12-05 11:40:00,2011-12-04 13:15:00,21,3158,4604.22,United Kingdom,5,370,219.24857142857144,5,5,5,555,Champions
16932,2011-10-17 14:12:00,2011-10-17 14:12:00,1,87,161.94,United Kingdom,53,53,161.94,3,2,1,321,Need Attention
16933,2011-04-14 13:33:00,2011-12-08 12:54:00,2,288,563.23,United Kingdom,1,239,281.615,5,3,3,533,Potential Loyalists
16934,2011-10-16 12:25:00,2011-10-16 12:40:00,2,399,950.9300000000001,United Kingdom,55,55,475.46500000000003,3,3,4,334,Big Spenders
16936,2011-11-14 11:04:00,2011-11-14 11:04:00,1,173,262.68,United Kingdom,26,26,262.68,4,2,2,422,Potential Loyalists
16938,2011-02-04 09:34:00,2011-12-01 10:20:00,4,2540,2736.38,United Kingdom,9,309,684.095,5,4,5,545,Champions
16940,2011-02-23 12:27:00,2011-10-18 13:15:00,3,2169,3049.88,United Kingdom,52,290,1016.6266666666667,3,4,5,345,Loyal Customers
16942,2011-04-26 11:59:00,2011-11-27 12:40:00,9,811,1920.59,United Kingdom,13,228,213.39888888888888,5,5,4,554,Champions
16943,2011-01-25 14:00:00,2011-05-12 11:57:00,3,145,816.73,United Kingdom,212,318,272.24333333333334,1,4,3,143,At Risk
16945,2010-12-16 17:49:00,2011-11-18 11:39:00,19,2725,4345.5,United Kingdom,22,358,228.71052631578948,4,5,5,455,Champions
16947,2011-04-18 09:38:00,2011-04-18 09:38:00,1,312,406.48,United Kingdom,236,236,406.48,1,2,2,122,Hibernating
16948,2011-01-18 10:58:00,2011-07-24 12:46:00,3,1614,435.02,United Kingdom,139,326,145.00666666666666,2,4,2,242,Promising
16949,2011-01-27 12:11:00,2011-12-06 11:07:00,6,791,1286.27,United Kingdom,4,317,214.37833333333333,5,5,4,554,Champions
16950,2010-12-07 15:20:00,2011-10-14 09:06:00,3,644,1178.56,United Kingdom,57,367,392.8533333333333,3,4,4,344,Loyal Customers
16951,2011-02-08 14:58:00,2011-07-28 12:05:00,3,1318,1277.75,United Kingdom,135,304,425.9166666666667,2,4,4,244,At Risk
16952,2011-08-22 12:58:00,2011-08-22 13:03:00,2,92,167.61,United Kingdom,109,109,83.805,2,3,1,231,Promising
16953,2011-11-09 15:54:00,2011-11-09 15:54:00,1,10,20.8,United Kingdom,30,30,20.8,4,2,1,421,Promising
16954,2010-12-15 10:41:00,2011-12-09 09:46:00,9,1054,2085.08,United Kingdom,1,360,231.67555555555555,5,5,5,555,Champions
16955,2010-12-01 13:31:00,2011-06-08 10:36:00,4,266,518.67,United Kingdom,185,373,129.6675,1,4,3,143,At Risk
16956,2011-11-22 08:56:00,2011-11-22 08:56:00,1,114,308.74,United Kingdom,18,18,308.74,4,2,2,422,Potential Loyalists
16957,2011-03-03 09:25:00,2011-04-14 13:56:00,2,172,416.64,United Kingdom,239,282,208.32,1,3,2,132,Promising
16959,2011-09-13 15:03:00,2011-09-13 15:03:00,1,49,117.35000000000001,United Kingdom,87,87,117.35000000000001,2,2,1,221,Hibernating
16960,2011-04-01 11:54:00,2011-11-01 11:35:00,3,304,507.05,United Kingdom,39,253,169.01666666666668,3,4,3,343,Loyal Customers
16961,2011-08-15 13:46:00,2011-08-15 13:46:00,1,125,234.17,United Kingdom,116,116,234.17,2,2,1,221,Hibernating
16963,2011-06-05 13:48:00,2011-06-05 13:48:00,1,35,110.55000000000001,United Kingdom,187,187,110.55000000000001,1,2,1,121,Hibernating
16965,2011-04-27 12:08:00,2011-04-27 12:08:00,1,291,201.19,United Kingdom,227,227,201.19,1,2,1,121,Hibernating
16966,2011-04-13 14:17:00,2011-12-01 13:40:00,7,1981,2154.97,United Kingdom,8,240,307.8528571428571,5,5,5,555,Champions
16967,2011-06-03 14:24:00,2011-06-03 14:24:00,1,333,319.02,United Kingdom,189,189,319.02,1,2,2,122,Hibernating
16968,2011-08-24 10:51:00,2011-12-05 15:02:00,2,326,439.43,United Kingdom,4,108,219.715,5,3,2,532,Potential Loyalists
16969,2011-06-01 12:10:00,2011-10-31 13:12:00,3,816,650.41,United Kingdom,39,192,216.8033333333333,3,4,3,343,Loyal Customers
16971,2011-11-01 15:06:00,2011-11-01 15:06:00,1,72,357.21,United Kingdom,38,38,357.21,3,2,2,322,Need Attention
16976,2011-03-17 16:33:00,2011-03-17 16:33:00,1,88,251.51999999999998,United Kingdom,267,267,251.51999999999998,1,2,2,122,Hibernating
16978,2011-09-23 12:50:00,2011-09-23 12:50:00,1,166,344.33,United Kingdom,78,78,344.33,2,2,2,222,Hibernating
16979,2011-02-15 09:20:00,2011-12-06 12:21:00,6,865,1852.0,United Kingdom,4,298,308.6666666666667,5,5,4,554,Champions
16980,2011-02-21 12:58:00,2011-03-29 16:36:00,2,788,1078.96,United Kingdom,255,291,539.48,1,3,4,134,At Risk
16982,2011-10-10 12:28:00,2011-10-10 12:28:00,1,182,384.06,United Kingdom,61,61,384.06,3,2,2,322,Need Attention
16983,2010-12-05 12:34:00,2011-11-27 12:10:00,7,1379,1931.25,United Kingdom,13,370,275.89285714285717,5,5,4,554,Champions
16984,2011-08-01 17:37:00,2011-09-12 13:43:00,2,2423,4481.35,United Kingdom,88,130,2240.675,2,3,5,235,At Risk
16985,2010-12-16 10:38:00,2011-11-22 13:33:00,10,1832,5464.12,United Kingdom,17,359,546.412,4,5,5,455,Champions
16986,2011-11-09 15:52:00,2011-11-10 11:55:00,2,1040,1873.2,United Kingdom,30,30,936.6,4,3,4,434,Potential Loyalists
16987,2011-05-18 15:55:00,2011-12-06 17:26:00,7,402,1625.05,United Kingdom,3,205,232.15,5,5,4,554,Champions
16988,2011-12-04 16:02:00,2011-12-04 16:02:00,1,43,126.12,United Kingdom,5,5,126.12,5,2,1,521,Promising
16989,2011-07-12 09:11:00,2011-12-02 16:39:00,6,1233,1133.25,United Kingdom,7,151,188.875,5,5,4,554,Champions
16990,2011-05-05 08:30:00,2011-05-05 08:30:00,1,100,179.0,United Kingdom,219,219,179.0,1,2,1,121,Hibernating
16992,2011-02-28 10:37:00,2011-11-29 11:50:00,5,860,1614.31,United Kingdom,11,285,322.86199999999997,5,4,4,544,Champions
16996,2010-12-21 13:22:00,2011-11-09 16:43:00,6,544,1456.96,United Kingdom,30,353,242.82666666666668,4,5,4,454,Champions
16997,2011-01-18 11:51:00,2011-02-24 17:28:00,3,360,702.0,United Kingdom,288,326,234.0,1,4,3,143,At Risk
16998,2011-02-08 15:42:00,2011-07-13 09:44:00,4,76,295.0,United Kingdom,150,304,73.75,2,4,2,242,Promising
16999,2011-09-26 15:43:00,2011-11-16 13:53:00,2,294,484.82,United Kingdom,23,74,242.41,4,3,2,432,Potential Loyalists
17001,2010-12-16 09:35:00,2011-12-09 09:38:00,11,2164,3989.57,United Kingdom,1,359,362.6881818181818,5,5,5,555,Champions
17002,2011-02-22 11:46:00,2011-09-15 12:40:00,3,679,1493.73,United Kingdom,86,291,497.91,2,4,4,244,At Risk
17004,2011-09-08 12:16:00,2011-10-24 14:25:00,2,819,1412.94,United Kingdom,46,93,706.47,3,3,4,334,Big Spenders
17006,2011-09-25 12:15:00,2011-12-05 12:09:00,4,272,781.78,United Kingdom,5,76,195.445,5,4,3,543,Loyal Customers
17007,2010-12-17 13:57:00,2011-10-20 10:47:00,6,597,889.9300000000001,United Kingdom,51,357,148.3216666666667,3,5,3,353,Loyal Customers
17010,2011-11-21 14:49:00,2011-11-21 14:49:00,1,118,195.36,United Kingdom,18,18,195.36,4,2,1,421,Promising
17011,2011-11-09 13:30:00,2011-11-09 13:30:00,1,186,270.9,United Kingdom,30,30,270.9,4,2,2,422,Potential Loyalists
17014,2011-10-04 11:36:00,2011-12-01 14:09:00,3,245,586.33,United Kingdom,8,67,195.44333333333336,5,4,3,543,Loyal Customers
17015,2011-06-07 13:19:00,2011-11-11 10:45:00,3,1981,1842.56,United Kingdom,29,185,614.1866666666666,4,4,4,444,Champions
17017,2010-12-02 10:17:00,2011-12-07 09:32:00,20,6673,8694.26,United Kingdom,3,373,434.713,5,5,5,555,Champions
17018,2011-01-18 08:46:00,2011-10-30 11:42:00,2,176,920.1,United Kingdom,41,326,460.05,3,3,3,333,Need Attention
17019,2010-12-06 12:55:00,2011-11-28 13:06:00,4,827,1272.61,United Kingdom,11,368,318.1525,5,4,4,544,Champions
17022,2011-11-08 17:09:00,2011-11-08 17:09:00,1,108,71.0,United Kingdom,31,31,71.0,4,2,1,421,Promising
17024,2011-07-05 09:31:00,2011-10-25 13:47:00,3,69,95.85,United Kingdom,45,158,31.95,3,4,1,341,Loyal Customers
17025,2010-12-01 15:45:00,2011-10-10 09:06:00,3,235,357.77,United Kingdom,61,373,119.25666666666666,3,4,2,342,Loyal Customers
17026,2010-12-05 12:47:00,2011-06-07 14:28:00,2,97,154.82999999999998,United Kingdom,185,370,77.41499999999999,1,3,1,131,Promising
17027,2011-01-26 14:19:00,2011-09-22 12:24:00,6,421,890.29,United Kingdom,79,317,148.38166666666666,2,5,3,253,At Risk
17029,2011-04-17 10:57:00,2011-08-21 11:06:00,2,400,716.0,United Kingdom,111,237,358.0,2,3,3,233,At Risk
17030,2011-10-07 08:49:00,2011-10-07 08:49:00,1,146,146.87,United Kingdom,64,64,146.87,3,2,1,321,Need Attention
17031,2011-07-08 09:38:00,2011-11-28 10:23:00,2,235,380.35,United Kingdom,12,155,190.175,5,3,2,532,Potential Loyalists
17033,2010-12-15 13:21:00,2011-09-14 14:34:00,3,750,1030.14,United Kingdom,86,359,343.38000000000005,2,4,4,244,At Risk
17034,2011-02-25 10:10:00,2011-11-23 15:14:00,3,410,745.52,United Kingdom,16,288,248.50666666666666,4,4,3,443,Loyal Customers
17035,2011-02-01 12:27:00,2011-04-08 11:23:00,2,229,433.53000000000003,United Kingdom,246,312,216.76500000000001,1,3,2,132,Promising
17037,2011-09-13 12:49:00,2011-09-13 12:49:00,1,656,1267.32,United Kingdom,88,88,1267.32,2,2,4,224,Hibernating
17038,2011-11-09 13:50:00,2011-11-09 13:50:00,1,28,112.4,United Kingdom,30,30,112.4,4,2,1,421,Promising
17040,2011-07-25 10:19:00,2011-07-25 10:19:00,1,181,449.73,United Kingdom,138,138,449.73,2,2,2,222,Hibernating
17041,2010-12-14 11:43:00,2011-11-13 11:21:00,3,951,1081.57,United Kingdom,27,361,360.5233333333333,4,4,4,444,Champions
17042,2011-04-06 14:53:00,2011-12-07 12:26:00,5,994,1044.3799999999999,United Kingdom,3,247,208.87599999999998,5,4,4,544,Champions
17043,2011-03-18 14:53:00,2011-11-07 15:33:00,4,998,1735.18,United Kingdom,32,266,433.795,4,4,4,444,Champions
17044,2011-11-14 14:28:00,2011-11-14 14:28:00,1,504,948.48,United Kingdom,25,25,948.48,4,2,4,424,Potential Loyalists
17045,2011-04-06 12:08:00,2011-08-18 17:09:00,3,106,339.44,United Kingdom,113,248,113.14666666666666,2,4,2,242,Promising
17046,2011-07-05 14:24:00,2011-07-05 14:24:00,1,510,642.02,United Kingdom,157,157,642.02,2,2,3,223,Hibernating
17047,2011-05-18 16:50:00,2011-09-15 13:27:00,3,533,1100.9,United Kingdom,85,205,366.9666666666667,2,4,4,244,At Risk
17048,2011-01-12 16:51:00,2011-08-14 11:49:00,3,485,925.35,United Kingdom,118,331,308.45,2,4,3,243,At Risk
17049,2011-03-09 08:33:00,2011-12-07 10:48:00,9,2676,5659.9800000000005,United Kingdom,3,276,628.8866666666668,5,5,5,555,Champions
17050,2011-02-13 12:41:00,2011-09-04 13:48:00,6,1614,3228.84,United Kingdom,96,300,538.14,2,5,5,255,At Risk
17051,2011-05-29 14:13:00,2011-05-29 14:13:00,1,184,247.14000000000001,United Kingdom,194,194,247.14000000000001,1,2,1,121,Hibernating
17052,2011-11-11 14:50:00,2011-11-11 14:50:00,1,261,413.75,United Kingdom,28,28,413.75,4,2,2,422,Potential Loyalists
17053,2011-08-01 10:23:00,2011-08-01 10:23:00,1,122,498.48,United Kingdom,131,131,498.48,2,2,3,223,Hibernating
17054,2011-04-08 13:14:00,2011-11-11 12:56:00,5,804,1356.33,United Kingdom,28,245,271.26599999999996,4,4,4,444,Champions
17058,2011-04-14 09:18:00,2011-09-19 10:13:00,3,592,1179.89,United Kingdom,82,240,393.2966666666667,2,4,4,244,At Risk
17059,2010-12-05 12:35:00,2011-11-10 12:27:00,5,1855,3095.04,United Kingdom,30,370,619.008,4,4,5,445,Champions
17060,2011-03-18 13:27:00,2011-03-18 13:27:00,1,216,234.24,United Kingdom,266,266,234.24,1,2,1,121,Hibernating
17061,2011-04-21 13:29:00,2011-09-27 11:24:00,11,1526,5232.2300000000005,United Kingdom,74,232,475.65727272727275,2,5,5,255,At Risk
17062,2010-12-05 11:59:00,2011-01-30 11:01:00,4,430,538.37,United Kingdom,314,370,134.5925,1,4,3,143,At Risk
17063,2011-02-23 13:44:00,2011-11-18 16:19:00,7,770,1461.14,United Kingdom,21,289,208.73428571428573,4,5,4,454,Champions
17064,2011-01-16 16:10:00,2011-10-12 10:18:00,3,318,859.35,United Kingdom,59,327,286.45,3,4,3,343,Loyal Customers
