invoice_month_start,country,product_category,customer_order_type,revenue,orders,quantity,active_customers
2011-10-01,Austria,Kitchen & Dining,Repeat,200.77,1,83,1
2011-10-01,Austria,Party & Gift,Repeat,33.9,1,2,1
2011-10-01,Austria,Stationery & Crafts,Repeat,95.4,1,60,1
2011-10-01,Austria,Storage & Organization,Repeat,199.34,1,68,1
2011-10-01,Austria,Toys & Kids,Repeat,120.6,1,80,1
2011-10-01,Belgium,Accessories & Fashion,Repeat,15.12,1,36,1
2011-10-01,Belgium,Fees & Adjustments,Repeat,516.0,11,33,9
2011-10-01,Belgium,Garden & Outdoor,Repeat,71.4,1,12,1
2011-10-01,Belgium,Holiday & Seasonal,Repeat,309.76,4,162,3
2011-10-01,Belgium,Home Decor & Lighting,Repeat,1163.71,11,723,9
2011-10-01,Belgium,Kitchen & Dining,Repeat,997.1,11,493,9
2011-10-01,Belgium,Miscellaneous,Repeat,531.77,9,307,9
2011-10-01,Belgium,Party & Gift,Repeat,166.75,6,109,6
2011-10-01,Belgium,Stationery & Crafts,Repeat,203.56,8,212,8
2011-10-01,Belgium,Storage & Organization,Repeat,1646.51,11,1055,9
2011-10-01,Belgium,Toys & Kids,Repeat,63.7,3,28,3
2011-10-01,Channel Islands,Garden & Outdoor,Repeat,19.8,1,12,1
2011-10-01,Channel Islands,Holiday & Seasonal,Repeat,536.84,3,322,2
2011-10-01,Channel Islands,Home Decor & Lighting,Repeat,781.76,5,424,2
2011-10-01,Channel Islands,Kitchen & Dining,Repeat,224.74,1,146,1
2011-10-01,Channel Islands,Miscellaneous,Repeat,208.66,2,72,1
2011-10-01,Channel Islands,Stationery & Crafts,Repeat,486.92,2,229,2
2011-10-01,Channel Islands,Storage & Organization,Repeat,364.6,2,202,2
2011-10-01,Cyprus,Accessories & Fashion,New,30.0,1,24,1
2011-10-01,Cyprus,Garden & Outdoor,New,11.52,1,96,1
2011-10-01,Cyprus,Garden & Outdoor,Repeat,265.15,2,53,2
2011-10-01,Cyprus,Holiday & Seasonal,New,34.68,1,12,1
2011-10-01,Cyprus,Holiday & Seasonal,Repeat,70.8,1,32,1
2011-10-01,Cyprus,Home Decor & Lighting,New,67.47,1,53,1
2011-10-01,Cyprus,Home Decor & Lighting,Repeat,1235.2,2,246,2
2011-10-01,Cyprus,Kitchen & Dining,New,201.6,1,52,1
2011-10-01,Cyprus,Kitchen & Dining,Repeat,654.5600000000001,1,140,1
2011-10-01,Cyprus,Miscellaneous,New,32.58,1,30,1
2011-10-01,Cyprus,Miscellaneous,Repeat,662.22,2,168,2
2011-10-01,Cyprus,Party & Gift,New,80.4,1,48,1
2011-10-01,Cyprus,Party & Gift,Repeat,133.68,2,144,2
2011-10-01,Cyprus,Stationery & Crafts,Repeat,135.6,2,112,2
2011-10-01,Cyprus,Storage & Organization,New,142.14,1,30,1
2011-10-01,Cyprus,Storage & Organization,Repeat,601.17,2,153,2
2011-10-01,Cyprus,Toys & Kids,Repeat,54.1,1,22,1
2011-10-01,Czech Republic,Fees & Adjustments,Repeat,40.0,1,1,1
2011-10-01,Czech Republic,Holiday & Seasonal,Repeat,99.6,1,216,1
2011-10-01,Czech Republic,Home Decor & Lighting,Repeat,96.60000000000001,1,36,1
2011-10-01,Czech Republic,Stationery & Crafts,Repeat,31.2,1,48,1
2011-10-01,Czech Republic,Storage & Organization,Repeat,10.08,1,24,1
2011-10-01,Denmark,Fees & Adjustments,New,36.0,1,2,1
2011-10-01,Denmark,Fees & Adjustments,Repeat,180.0,2,10,2
2011-10-01,Denmark,Holiday & Seasonal,Repeat,10.5,1,25,1
2011-10-01,Denmark,Home Decor & Lighting,New,9.9,1,2,1
2011-10-01,Denmark,Home Decor & Lighting,Repeat,143.70000000000002,2,54,2
2011-10-01,Denmark,Kitchen & Dining,New,381.8,1,92,1
2011-10-01,Denmark,Kitchen & Dining,Repeat,507.8,2,572,2
2011-10-01,Denmark,Stationery & Crafts,Repeat,88.26,1,80,1
2011-10-01,Denmark,Storage & Organization,Repeat,132.8,1,32,1
2011-10-01,EIRE,Accessories & Fashion,Repeat,181.32,6,304,1
2011-10-01,EIRE,Fees & Adjustments,Repeat,500.0,10,10,2
2011-10-01,EIRE,Garden & Outdoor,Repeat,895.67,8,677,2
2011-10-01,EIRE,Holiday & Seasonal,Repeat,3330.7,18,3023,2
2011-10-01,EIRE,Home Decor & Lighting,Repeat,7696.16,27,4200,2
2011-10-01,EIRE,Kitchen & Dining,Repeat,5025.06,25,2420,2
2011-10-01,EIRE,Miscellaneous,Repeat,2722.87,21,1615,2
2011-10-01,EIRE,Party & Gift,Repeat,443.58,8,882,1
2011-10-01,EIRE,Stationery & Crafts,Repeat,633.78,13,1056,2
2011-10-01,EIRE,Storage & Organization,Repeat,2693.15,23,1646,2
2011-10-01,EIRE,Toys & Kids,Repeat,195.63,7,71,1
2011-10-01,Finland,Accessories & Fashion,New,35.7,1,6,1
2011-10-01,Finland,Fees & Adjustments,New,480.0,4,12,4
2011-10-01,Finland,Fees & Adjustments,Repeat,76.0,2,3,1
2011-10-01,Finland,Garden & Outdoor,New,17.4,1,12,1
2011-10-01,Finland,Holiday & Seasonal,New,67.03999999999999,3,110,3
2011-10-01,Finland,Home Decor & Lighting,New,565.21,4,345,4
2011-10-01,Finland,Kitchen & Dining,New,431.89,4,95,4
2011-10-01,Finland,Kitchen & Dining,Repeat,568.8,2,144,1
2011-10-01,Finland,Miscellaneous,New,267.2,4,172,4
2011-10-01,Finland,Stationery & Crafts,New,27.759999999999998,2,56,2
2011-10-01,Finland,Storage & Organization,New,219.72,2,130,2
2011-10-01,Finland,Toys & Kids,New,65.4,3,30,3
2011-10-01,France,Accessories & Fashion,New,156.65,4,79,4
2011-10-01,France,Accessories & Fashion,Repeat,574.8100000000001,5,141,5
2011-10-01,France,Fees & Adjustments,New,8358.12,3,4,2
2011-10-01,France,Fees & Adjustments,Repeat,1119.0,19,41,16
2011-10-01,France,Garden & Outdoor,New,54.61,2,63,2
2011-10-01,France,Garden & Outdoor,Repeat,52.8,2,16,2
2011-10-01,France,Holiday & Seasonal,New,174.82,2,161,2
2011-10-01,France,Holiday & Seasonal,Repeat,364.34999999999997,7,129,7
2011-10-01,France,Home Decor & Lighting,New,838.44,3,592,3
2011-10-01,France,Home Decor & Lighting,Repeat,4559.95,20,2352,18
2011-10-01,France,Kitchen & Dining,New,901.51,4,455,4
2011-10-01,France,Kitchen & Dining,Repeat,4327.7,19,1931,17
2011-10-01,France,Miscellaneous,New,1005.55,4,709,4
2011-10-01,France,Miscellaneous,Repeat,1832.19,23,1330,19
2011-10-01,France,Party & Gift,New,252.02,3,38,2
2011-10-01,France,Party & Gift,Repeat,820.68,8,144,8
2011-10-01,France,Stationery & Crafts,New,644.89,5,766,5
2011-10-01,France,Stationery & Crafts,Repeat,458.88,12,817,11
2011-10-01,France,Storage & Organization,New,1211.57,5,730,5
2011-10-01,France,Storage & Organization,Repeat,5234.59,22,3091,20
2011-10-01,France,Toys & Kids,New,167.38,2,62,2
2011-10-01,France,Toys & Kids,Repeat,374.94,7,156,7
2011-10-01,Germany,Accessories & Fashion,New,87.54,3,86,3
2011-10-01,Germany,Accessories & Fashion,Repeat,60.7,2,26,2
2011-10-01,Germany,Fees & Adjustments,New,977.5,11,22,9
2011-10-01,Germany,Fees & Adjustments,Repeat,2238.0,38,112,28
2011-10-01,Germany,Garden & Outdoor,New,15.0,1,4,1
2011-10-01,Germany,Garden & Outdoor,Repeat,264.05,7,79,7
2011-10-01,Germany,Holiday & Seasonal,New,468.29,8,128,8
2011-10-01,Germany,Holiday & Seasonal,Repeat,1586.28,24,1284,22
2011-10-01,Germany,Home Decor & Lighting,New,664.23,9,349,8
2011-10-01,Germany,Home Decor & Lighting,Repeat,4233.42,37,2109,28
2011-10-01,Germany,Kitchen & Dining,New,373.44,6,190,6
2011-10-01,Germany,Kitchen & Dining,Repeat,4773.9800000000005,36,1890,27
2011-10-01,Germany,Miscellaneous,New,324.12,10,248,9
2011-10-01,Germany,Miscellaneous,Repeat,5679.89,42,3751,28
2011-10-01,Germany,Party & Gift,New,62.7,3,42,3
2011-10-01,Germany,Party & Gift,Repeat,338.84000000000003,11,428,9
2011-10-01,Germany,Stationery & Crafts,New,207.46,6,480,6
2011-10-01,Germany,Stationery & Crafts,Repeat,1982.32,29,2901,25
2011-10-01,Germany,Storage & Organization,New,840.49,8,379,8
2011-10-01,Germany,Storage & Organization,Repeat,5702.95,33,2884,26
2011-10-01,Germany,Toys & Kids,New,172.20000000000002,3,60,3
2011-10-01,Germany,Toys & Kids,Repeat,585.02,14,288,12
2011-10-01,Hong Kong,Accessories & Fashion,Unknown,19.259999999999998,1,42,0
2011-10-01,Hong Kong,Holiday & Seasonal,Unknown,69.45,1,11,0
2011-10-01,Hong Kong,Home Decor & Lighting,Unknown,103.0,1,48,0
2011-10-01,Hong Kong,Kitchen & Dining,Unknown,119.10000000000001,2,26,0
2011-10-01,Hong Kong,Miscellaneous,Unknown,214.76,2,140,0
2011-10-01,Hong Kong,Party & Gift,Unknown,88.5,1,30,0
2011-10-01,Hong Kong,Stationery & Crafts,Unknown,5.04,1,12,0
2011-10-01,Hong Kong,Storage & Organization,Unknown,87.93,2,63,0
2011-10-01,Hong Kong,Toys & Kids,Unknown,27.48,1,10,0
2011-10-01,Iceland,Accessories & Fashion,Repeat,19.8,1,12,1
2011-10-01,Iceland,Holiday & Seasonal,Repeat,10.2,1,12,1
2011-10-01,Iceland,Home Decor & Lighting,Repeat,385.62,1,198,1
2011-10-01,Iceland,Kitchen & Dining,Repeat,351.96000000000004,1,116,1
2011-10-01,Iceland,Miscellaneous,Repeat,70.19999999999999,1,60,1
2011-10-01,Iceland,Stationery & Crafts,Repeat,162.0,1,112,1
2011-10-01,Iceland,Storage & Organization,Repeat,294.54,1,166,1
2011-10-01,Israel,Accessories & Fashion,New,8.5,2,2,1
2011-10-01,Israel,Garden & Outdoor,New,7.95,1,1,1
2011-10-01,Israel,Holiday & Seasonal,New,3.75,1,1,1
2011-10-01,Israel,Home Decor & Lighting,New,27.27,1,27,1
2011-10-01,Israel,Kitchen & Dining,New,2.95,1,1,1
2011-10-01,Israel,Miscellaneous,New,33.85,1,21,1
2011-10-01,Israel,Stationery & Crafts,New,17.56,1,32,1
2011-10-01,Israel,Storage & Organization,New,26.45,1,11,1
2011-10-01,Israel,Toys & Kids,New,9.75,1,3,1
2011-10-01,Italy,Fees & Adjustments,Repeat,160.0,1,4,1
2011-10-01,Italy,Garden & Outdoor,New,12.75,1,1,1
2011-10-01,Italy,Holiday & Seasonal,New,174.66,1,78,1
2011-10-01,Italy,Holiday & Seasonal,Repeat,69.9,1,54,1
2011-10-01,Italy,Home Decor & Lighting,New,254.0,2,124,2
2011-10-01,Italy,Home Decor & Lighting,Repeat,482.55,4,149,3
2011-10-01,Italy,Kitchen & Dining,New,237.42,2,96,2
2011-10-01,Italy,Kitchen & Dining,Repeat,333.75,4,121,3
2011-10-01,Italy,Miscellaneous,New,348.65999999999997,2,360,2
2011-10-01,Italy,Miscellaneous,Repeat,409.66,3,114,2
2011-10-01,Italy,Party & Gift,New,13.52,1,8,1
2011-10-01,Italy,Party & Gift,Repeat,16.95,1,1,1
2011-10-01,Italy,Stationery & Crafts,New,58.5,2,73,2
2011-10-01,Italy,Stationery & Crafts,Repeat,76.5,2,30,2
2011-10-01,Italy,Storage & Organization,New,339.25,2,165,2
2011-10-01,Italy,Storage & Organization,Repeat,372.54,2,166,2
2011-10-01,Italy,Toys & Kids,New,72.38000000000001,1,26,1
2011-10-01,Italy,Toys & Kids,Repeat,56.7,1,27,1
2011-10-01,Japan,Home Decor & Lighting,New,87.7,1,74,1
2011-10-01,Japan,Home Decor & Lighting,Repeat,1718.4,1,960,1
2011-10-01,Japan,Kitchen & Dining,New,78.34,1,42,1
2011-10-01,Japan,Miscellaneous,New,15.0,1,12,1
2011-10-01,Japan,Storage & Organization,New,48.60000000000001,1,36,1
2011-10-01,Netherlands,Accessories & Fashion,Repeat,233.6,1,460,1
2011-10-01,Netherlands,Fees & Adjustments,New,15.0,1,1,1
2011-10-01,Netherlands,Fees & Adjustments,Repeat,315.0,5,21,3
2011-10-01,Netherlands,Garden & Outdoor,Repeat,102.0,1,12,1
2011-10-01,Netherlands,Holiday & Seasonal,Repeat,1793.88,4,1164,1
2011-10-01,Netherlands,Home Decor & Lighting,Repeat,11996.69,9,8199,3
2011-10-01,Netherlands,Kitchen & Dining,Repeat,4250.76,6,2356,2
2011-10-01,Netherlands,Miscellaneous,New,76.85,1,3,1
2011-10-01,Netherlands,Miscellaneous,Repeat,7243.51,8,5069,3
2011-10-01,Netherlands,Party & Gift,Repeat,50.849999999999994,1,3,1
2011-10-01,Netherlands,Stationery & Crafts,Repeat,4914.5599999999995,7,4139,3
2011-10-01,Netherlands,Storage & Organization,Repeat,7994.76,9,4778,3
2011-10-01,Netherlands,Toys & Kids,Repeat,1721.19,3,1025,1
2011-10-01,Norway,Accessories & Fashion,Repeat,510.9,2,102,2
2011-10-01,Norway,Fees & Adjustments,New,40.0,1,1,1
2011-10-01,Norway,Fees & Adjustments,Repeat,330.5,3,10,2
2011-10-01,Norway,Garden & Outdoor,Repeat,107.1,1,18,1
2011-10-01,Norway,Holiday & Seasonal,Repeat,17.34,1,6,1
2011-10-01,Norway,Home Decor & Lighting,New,51.36,1,32,1
2011-10-01,Norway,Home Decor & Lighting,Repeat,530.54,4,266,3
2011-10-01,Norway,Kitchen & Dining,Repeat,365.88,3,140,3
2011-10-01,Norway,Miscellaneous,New,52.68,1,48,1
2011-10-01,Norway,Miscellaneous,Repeat,828.31,4,367,3
2011-10-01,Norway,Party & Gift,New,24.96,1,24,1
2011-10-01,Norway,Stationery & Crafts,New,39.6,1,8,1
2011-10-01,Norway,Stationery & Crafts,Repeat,182.18,2,302,2
2011-10-01,Norway,Storage & Organization,New,47.8,1,4,1
2011-10-01,Norway,Storage & Organization,Repeat,513.08,3,352,3
2011-10-01,Norway,Toys & Kids,Repeat,45.0,1,12,1
2011-10-01,Portugal,Accessories & Fashion,Repeat,23.25,2,7,2
2011-10-01,Portugal,Accessories & Fashion,Unknown,62.45,1,17,0
2011-10-01,Portugal,Fees & Adjustments,New,140.0,1,5,1
2011-10-01,Portugal,Fees & Adjustments,Repeat,736.54,4,8,2
2011-10-01,Portugal,Garden & Outdoor,New,47.55,1,25,1
2011-10-01,Portugal,Garden & Outdoor,Repeat,47.129999999999995,2,15,1
2011-10-01,Portugal,Holiday & Seasonal,New,84.24,1,114,1
2011-10-01,Portugal,Holiday & Seasonal,Repeat,560.1800000000001,4,486,4
2011-10-01,Portugal,Holiday & Seasonal,Unknown,11.25,1,9,0
2011-10-01,Portugal,Home Decor & Lighting,New,184.3,1,102,1
2011-10-01,Portugal,Home Decor & Lighting,Repeat,855.6,5,444,4
2011-10-01,Portugal,Home Decor & Lighting,Unknown,42.77,1,21,0
2011-10-01,Portugal,Kitchen & Dining,New,204.9,1,62,1
2011-10-01,Portugal,Kitchen & Dining,Repeat,593.6800000000001,5,189,4
2011-10-01,Portugal,Kitchen & Dining,Unknown,43.25,1,13,0
2011-10-01,Portugal,Miscellaneous,New,45.53,1,23,1
2011-10-01,Portugal,Miscellaneous,Repeat,492.44,5,335,4
2011-10-01,Portugal,Miscellaneous,Unknown,36.23,1,25,0
2011-10-01,Portugal,Party & Gift,Repeat,23.740000000000002,2,26,2
2011-10-01,Portugal,Party & Gift,Unknown,1.66,1,2,0
2011-10-01,Portugal,Stationery & Crafts,New,99.8,1,152,1
2011-10-01,Portugal,Stationery & Crafts,Repeat,276.96,5,404,4
2011-10-01,Portugal,Stationery & Crafts,Unknown,15.45,1,11,0
2011-10-01,Portugal,Storage & Organization,New,86.15,1,73,1
2011-10-01,Portugal,Storage & Organization,Repeat,1374.47,6,671,4
2011-10-01,Portugal,Storage & Organization,Unknown,84.55,1,35,0
2011-10-01,Portugal,Toys & Kids,Repeat,23.0,2,9,1
2011-10-01,Portugal,Toys & Kids,Unknown,9.6,1,3,0
2011-10-01,RSA,Garden & Outdoor,New,80.65,1,15,1
2011-10-01,RSA,Home Decor & Lighting,New,151.3,1,34,1
2011-10-01,RSA,Kitchen & Dining,New,199.38,1,78,1
2011-10-01,RSA,Miscellaneous,New,120.8,1,36,1
2011-10-01,RSA,Party & Gift,New,15.0,1,12,1
2011-10-01,RSA,Stationery & Crafts,New,24.9,1,6,1
2011-10-01,RSA,Storage & Organization,New,310.5,1,132,1
2011-10-01,RSA,Toys & Kids,New,99.78,1,38,1
2011-10-01,Singapore,Fees & Adjustments,Repeat,6068.0599999999995,1,2,1
2011-10-01,Singapore,Holiday & Seasonal,Repeat,104.33999999999999,1,112,1
2011-10-01,Singapore,Home Decor & Lighting,Repeat,380.22,1,120,1
2011-10-01,Singapore,Kitchen & Dining,Repeat,188.20000000000002,1,128,1
2011-10-01,Singapore,Miscellaneous,Repeat,180.3,1,43,1
2011-10-01,Singapore,Party & Gift,Repeat,69.7,1,166,1
2011-10-01,Singapore,Storage & Organization,Repeat,15.0,1,12,1
2011-10-01,Singapore,Toys & Kids,Repeat,61.5,1,18,1
2011-10-01,Spain,Fees & Adjustments,New,84.0,1,3,1
2011-10-01,Spain,Fees & Adjustments,Repeat,588.0,5,21,4
2011-10-01,Spain,Garden & Outdoor,Repeat,81.50999999999999,3,49,3
2011-10-01,Spain,Holiday & Seasonal,Repeat,789.77,5,802,4
2011-10-01,Spain,Home Decor & Lighting,New,1725.94,2,786,2
2011-10-01,Spain,Home Decor & Lighting,Repeat,1014.67,5,617,4
2011-10-01,Spain,Kitchen & Dining,New,495.19,2,121,2
2011-10-01,Spain,Kitchen & Dining,Repeat,353.15999999999997,4,346,4
2011-10-01,Spain,Miscellaneous,New,512.26,2,57,2
2011-10-01,Spain,Miscellaneous,Repeat,640.34,6,441,5
2011-10-01,Spain,Party & Gift,New,15.0,1,12,1
2011-10-01,Spain,Party & Gift,Repeat,212.39,3,207,3
2011-10-01,Spain,Stationery & Crafts,New,30.0,1,24,1
2011-10-01,Spain,Stationery & Crafts,Repeat,319.59,5,282,4
2011-10-01,Spain,Storage & Organization,New,1085.4,2,228,2
2011-10-01,Spain,Storage & Organization,Repeat,659.72,6,338,5
2011-10-01,Spain,Toys & Kids,New,30.0,1,18,1
2011-10-01,Sweden,Fees & Adjustments,Repeat,95.0,2,3,2
2011-10-01,Sweden,Holiday & Seasonal,Repeat,375.48,2,660,2
2011-10-01,Sweden,Home Decor & Lighting,Repeat,868.7200000000001,2,660,2
2011-10-01,Sweden,Kitchen & Dining,Repeat,531.0,2,516,2
2011-10-01,Sweden,Miscellaneous,Repeat,793.56,2,832,2
2011-10-01,Sweden,Stationery & Crafts,Repeat,1884.3999999999999,1,2448,1
2011-10-01,Sweden,Storage & Organization,Repeat,1218.0,1,1032,1
2011-10-01,Switzerland,Accessories & Fashion,New,15.12,1,36,1
2011-10-01,Switzerland,Accessories & Fashion,Repeat,118.2,1,36,1
2011-10-01,Switzerland,Fees & Adjustments,New,560.0,2,14,2
2011-10-01,Switzerland,Fees & Adjustments,Repeat,240.0,2,6,2
2011-10-01,Switzerland,Holiday & Seasonal,New,10.2,1,12,1
2011-10-01,Switzerland,Holiday & Seasonal,Repeat,48.879999999999995,2,82,2
2011-10-01,Switzerland,Holiday & Seasonal,Unknown,29.18,1,50,0
2011-10-01,Switzerland,Home Decor & Lighting,New,951.4,2,476,2
2011-10-01,Switzerland,Home Decor & Lighting,Repeat,483.59000000000003,3,296,3
2011-10-01,Switzerland,Home Decor & Lighting,Unknown,112.45,1,76,0
2011-10-01,Switzerland,Kitchen & Dining,New,665.9300000000001,2,203,2
2011-10-01,Switzerland,Kitchen & Dining,Repeat,789.99,3,444,3
2011-10-01,Switzerland,Kitchen & Dining,Unknown,62.410000000000004,2,27,0
2011-10-01,Switzerland,Miscellaneous,New,399.89,2,449,2
2011-10-01,Switzerland,Miscellaneous,Repeat,608.58,3,386,3
2011-10-01,Switzerland,Miscellaneous,Unknown,91.53999999999999,2,74,0
2011-10-01,Switzerland,Party & Gift,Repeat,231.17000000000002,2,147,2
2011-10-01,Switzerland,Party & Gift,Unknown,17.31,1,59,0
2011-10-01,Switzerland,Stationery & Crafts,New,232.94,2,337,2
2011-10-01,Switzerland,Stationery & Crafts,Repeat,322.46,3,496,3
2011-10-01,Switzerland,Stationery & Crafts,Unknown,24.8,1,14,0
2011-10-01,Switzerland,Storage & Organization,New,651.3,2,398,2
2011-10-01,Switzerland,Storage & Organization,Repeat,1153.64,3,588,3
2011-10-01,Switzerland,Storage & Organization,Unknown,62.55,1,29,0
2011-10-01,Switzerland,Toys & Kids,New,36.839999999999996,1,60,1
2011-10-01,Switzerland,Toys & Kids,Repeat,135.06,3,66,3
2011-10-01,Switzerland,Toys & Kids,Unknown,9.75,1,5,0
2011-10-01,USA,Garden & Outdoor,New,17.4,1,12,1
2011-10-01,USA,Holiday & Seasonal,New,189.34,2,153,2
2011-10-01,USA,Home Decor & Lighting,New,524.07,2,401,2
2011-10-01,USA,Kitchen & Dining,New,719.25,2,442,2
2011-10-01,USA,Miscellaneous,New,204.87,1,121,1
2011-10-01,USA,Party & Gift,New,40.5,1,30,1
2011-10-01,USA,Stationery & Crafts,New,274.02,2,325,2
2011-10-01,USA,Storage & Organization,New,286.85,2,203,2
2011-10-01,USA,Toys & Kids,New,54.9,1,30,1
2011-10-01,United Kingdom,Accessories & Fashion,New,1660.08,79,1727,71
2011-10-01,United Kingdom,Accessories & Fashion,Repeat,6850.82,192,7139,169
2011-10-01,United Kingdom,Accessories & Fashion,Unknown,804.19,39,225,0
2011-10-01,United Kingdom,Fees & Adjustments,New,741.4399999999999,19,39,19
2011-10-01,United Kingdom,Fees & Adjustments,Repeat,9179.279999999999,40,1245,30
2011-10-01,United Kingdom,Fees & Adjustments,Unknown,14633.5,48,64,0
2011-10-01,United Kingdom,Garden & Outdoor,New,2152.5,92,805,88
2011-10-01,United Kingdom,Garden & Outdoor,Repeat,9986.210000000001,275,4000,235
2011-10-01,United Kingdom,Garden & Outdoor,Unknown,1205.83,39,285,0
2011-10-01,United Kingdom,Holiday & Seasonal,New,20375.68,249,17756,217
2011-10-01,United Kingdom,Holiday & Seasonal,Repeat,70074.75,664,51722,566
2011-10-01,United Kingdom,Holiday & Seasonal,Unknown,9112.78,53,4517,0
2011-10-01,United Kingdom,Home Decor & Lighting,New,39936.17,341,22356,299
2011-10-01,United Kingdom,Home Decor & Lighting,Repeat,231757.61000000002,1140,112964,835
2011-10-01,United Kingdom,Home Decor & Lighting,Unknown,26467.67,73,6572,0
2011-10-01,United Kingdom,Kitchen & Dining,New,19927.46,281,8404,255
2011-10-01,United Kingdom,Kitchen & Dining,Repeat,83952.69,889,34549,701
2011-10-01,United Kingdom,Kitchen & Dining,Unknown,19337.02,65,3574,0
2011-10-01,United Kingdom,Miscellaneous,New,19787.97,287,12161,252
2011-10-01,United Kingdom,Miscellaneous,Repeat,87837.07,939,43861,726
2011-10-01,United Kingdom,Miscellaneous,Unknown,11391.58,74,3211,0
2011-10-01,United Kingdom,Party & Gift,New,2870.34,106,2671,100
2011-10-01,United Kingdom,Party & Gift,Repeat,8733.26,330,8475,297
2011-10-01,United Kingdom,Party & Gift,Unknown,1657.93,34,907,0
2011-10-01,United Kingdom,Stationery & Crafts,New,11875.67,240,12240,214
2011-10-01,United Kingdom,Stationery & Crafts,Repeat,51658.93,685,53034,567
2011-10-01,United Kingdom,Stationery & Crafts,Unknown,3399.49,59,2088,0
2011-10-01,United Kingdom,Storage & Organization,New,18405.81,278,11084,248
2011-10-01,United Kingdom,Storage & Organization,Repeat,117587.89,942,65868,725
2011-10-01,United Kingdom,Storage & Organization,Unknown,25471.07,65,6983,0
2011-10-01,United Kingdom,Toys & Kids,New,1890.25,92,857,81
2011-10-01,United Kingdom,Toys & Kids,Repeat,7524.34,273,4027,231
2011-10-01,United Kingdom,Toys & Kids,Unknown,727.73,38,223,0
2011-11-01,Australia,Holiday & Seasonal,Repeat,976.16,3,368,2
2011-11-01,Australia,Home Decor & Lighting,Repeat,4612.88,4,2830,2
2011-11-01,Australia,Miscellaneous,Repeat,213.83999999999997,3,156,2
2011-11-01,Australia,Party & Gift,Repeat,18.24,1,96,1
2011-11-01,Australia,Storage & Organization,Repeat,1421.6000000000001,2,648,2
2011-11-01,Austria,Fees & Adjustments,New,120.0,1,3,1
2011-11-01,Austria,Garden & Outdoor,New,31.8,1,4,1
2011-11-01,Austria,Holiday & Seasonal,New,203.46,1,124,1
2011-11-01,Austria,Holiday & Seasonal,Repeat,59.9,1,30,1
2011-11-01,Austria,Home Decor & Lighting,New,105.5,1,62,1
2011-11-01,Austria,Home Decor & Lighting,Repeat,162.74,1,68,1
2011-11-01,Austria,Kitchen & Dining,New,74.15,1,17,1
2011-11-01,Austria,Kitchen & Dining,Repeat,50.3,1,34,1
2011-11-01,Austria,Miscellaneous,New,138.12,1,68,1
2011-11-01,Austria,Miscellaneous,Repeat,180.65,1,73,1
2011-11-01,Austria,Party & Gift,Repeat,67.67999999999999,1,120,1
2011-11-01,Austria,Stationery & Crafts,New,16.5,1,10,1
2011-11-01,Austria,Stationery & Crafts,Repeat,10.08,1,24,1
2011-11-01,Austria,Storage & Organization,New,12.6,1,6,1
2011-11-01,Austria,Storage & Organization,Repeat,38.9,1,22,1
2011-11-01,Austria,Toys & Kids,New,40.8,1,48,1
2011-11-01,Austria,Toys & Kids,Repeat,16.6,1,4,1
2011-11-01,Belgium,Fees & Adjustments,Repeat,696.0,11,43,8
2011-11-01,Belgium,Holiday & Seasonal,Repeat,340.76,5,214,5
2011-11-01,Belgium,Home Decor & Lighting,Repeat,1699.58,8,662,6
2011-11-01,Belgium,Kitchen & Dining,Repeat,656.85,7,263,6
2011-11-01,Belgium,Miscellaneous,Repeat,928.65,9,352,7
2011-11-01,Belgium,Party & Gift,Repeat,10.2,1,12,1
2011-11-01,Belgium,Stationery & Crafts,Repeat,319.1,5,296,4
2011-11-01,Belgium,Storage & Organization,Repeat,1497.8600000000001,9,616,7
2011-11-01,Belgium,Toys & Kids,Repeat,166.76,6,102,5
2011-11-01,Channel Islands,Accessories & Fashion,Repeat,19.8,1,12,1
2011-11-01,Channel Islands,Fees & Adjustments,Repeat,50.0,1,1,1
2011-11-01,Channel Islands,Garden & Outdoor,Repeat,19.9,1,2,1
2011-11-01,Channel Islands,Holiday & Seasonal,Repeat,24.75,1,5,1
2011-11-01,Channel Islands,Home Decor & Lighting,Repeat,444.9,3,188,2
2011-11-01,Channel Islands,Kitchen & Dining,Repeat,216.35,2,105,2
2011-11-01,Channel Islands,Miscellaneous,Repeat,268.77,2,67,2
2011-11-01,Channel Islands,Party & Gift,Repeat,60.0,2,48,2
2011-11-01,Channel Islands,Stationery & Crafts,Repeat,87.6,1,48,1
2011-11-01,Channel Islands,Storage & Organization,Repeat,322.7,2,240,1
2011-11-01,Cyprus,Accessories & Fashion,New,25.0,1,20,1
2011-11-01,Cyprus,Holiday & Seasonal,New,44.769999999999996,1,46,1
2011-11-01,Cyprus,Home Decor & Lighting,New,94.84,1,37,1
2011-11-01,Cyprus,Kitchen & Dining,New,35.56,1,14,1
2011-11-01,Cyprus,Miscellaneous,New,45.54,1,35,1
2011-11-01,Cyprus,Party & Gift,New,34.5,1,16,1
2011-11-01,Cyprus,Stationery & Crafts,New,102.99,1,93,1
2011-11-01,Cyprus,Storage & Organization,New,57.94,1,34,1
2011-11-01,Cyprus,Toys & Kids,New,19.75,1,5,1
2011-11-01,Denmark,Holiday & Seasonal,Repeat,52.199999999999996,2,60,2
2011-11-01,Denmark,Home Decor & Lighting,Repeat,1069.51,2,491,2
